step,loss
28100,0.0024326
28200,0.00231929
28300,0.00230934
28400,0.00214606
28500,0.00258768
28600,0.00244139
28700,0.0024565
28800,0.00205272
28900,0.00218069
29000,0.00226949
29100,0.00203419
29200,0.00232598
29300,0.00210108
29400,0.00209705
29500,0.00223667
29600,0.00218276
29700,0.00235933
29800,0.00266524
29900,0.00217631
30000,0.00192021
30100,0.00200101
30200,0.00195214
30300,0.00223143
30400,0.00228634
30500,0.00205058
30600,0.00211125
30700,0.00212309
30800,0.00199697
30900,0.00259451
31000,0.00225006
31100,0.00224606
31200,0.00232877
31300,0.00200503
31400,0.0020542
31500,0.00211126
31600,0.00230898
31700,0.00201283
31800,0.00210619
31900,0.00211986
32000,0.00195371
32100,0.00222614
32200,0.00207131
32300,0.00193517
32400,0.00188837
32500,0.00212047
32600,0.00184418
32700,0.00210972
32800,0.00213475
32900,0.00212116
33000,0.002121
33100,0.00205832
33200,0.00206481
33300,0.00207012
33400,0.00206556
33500,0.00222927
33600,0.00192829
33700,0.00190733
33800,0.00200742
33900,0.00213403
34000,0.00176636
34100,0.0019348
34200,0.00210875
34300,0.00198468
34400,0.00191891
34500,0.00204001
34600,0.00198865
34700,0.00202708
34800,0.00210506
34900,0.00200217
35000,0.00246844
35100,0.00203316
35200,0.0029731
35300,0.00253717
35400,0.00230474
35500,0.00206334
35600,0.00202855
35700,0.00212898
35800,0.0020977
35900,0.00189488
36000,0.00202957
36100,0.00229049
36200,0.00195382
36300,0.00182586
36400,0.00193619
36500,0.00176776
36600,0.00191163
36700,0.0021079
36800,0.00189113
36900,0.00199274
37000,0.00209074
37100,0.00199809
37200,0.00184095
37300,0.00180716
37400,0.00185723
37500,0.00189433
37600,0.00182902
37700,0.00186823
37800,0.00234921
37900,0.00209207
38000,0.00204495
38100,0.00180013
38200,0.00241759
38300,0.00219911
38400,0.0019439
38500,0.00201592
38600,0.00195583
38700,0.0020695
38800,0.00198496
38900,0.00207604
39000,0.00179318
39100,0.00180791
39200,0.00199048
39300,0.0019186
39400,0.00167005
39500,0.00229243
39600,0.00193234
39700,0.00173053
39800,0.0019685
39900,0.00180822
40000,0.0017376
40100,0.00175826
40200,0.00211749
40300,0.00179724
40400,0.00192432
40500,0.00198833
40600,0.00169788
40700,0.00177229
40800,0.00186249
40900,0.00207253
41000,0.00181856
41100,0.0019308
41200,0.00189378
41300,0.00209994
41400,0.00184624
41500,0.00190432
41600,0.0018848
41700,0.00235969
41800,0.00168278
41900,0.00187616
42000,0.0019808
42100,0.00186424
42200,0.00209778
42300,0.00189691
42400,0.00186672
42500,0.00185056
42600,0.00197315
42700,0.00171366
42800,0.00224227
42900,0.00196543
43000,0.00191367
43100,0.00184146
43200,0.0017068
43300,0.0017709
43400,0.00172341
43500,0.00207426
43600,0.00175427
43700,0.00164933
43800,0.00166271
43900,0.00173469
44000,0.00179322
44100,0.00180871
44200,0.00153027
44300,0.00177695
44400,0.00162137
44500,0.00170804
44600,0.00162176
44700,0.00175793
44800,0.00160874
44900,0.00175189
45000,0.00172526
45100,0.00193133
45200,0.00187704
45300,0.00184525
45400,0.00179242
45500,0.00168588
45600,0.00167825
45700,0.00181715
45800,0.00164443
45900,0.00250933
46000,0.0018792
46100,0.00186124
46200,0.00192964
46300,0.00182168
46400,0.00181642
46500,0.00188697
46600,0.00184078
46700,0.00170993
46800,0.00177195
46900,0.00178018
47000,0.00186498
47100,0.00183658
47200,0.00170186
47300,0.00180298
47400,0.00159986
47500,0.00180482
47600,0.00161257
47700,0.0016536
47800,0.00175333
47900,0.00351492
48000,0.00235835
48100,0.00176532
48200,0.00193462
48300,0.0019878
48400,0.00163971
48500,0.00173558
48600,0.00179012
48700,0.00163399
48800,0.0018555
48900,0.00188464
49000,0.0018401
49100,0.00166312
49200,0.00175888
49300,0.00153972
49400,0.00160291
49500,0.00151863
49600,0.00153405
49700,0.00181773
49800,0.00164495
49900,0.00166279
50000,0.00155048
50100,0.00157385
50200,0.00171329
50300,0.00156354
50400,0.00161868
50500,0.00169408
50600,0.00164397
50700,0.0017574
50800,0.00159861
50900,0.00174032
51000,0.00177958
51100,0.00164179
51200,0.00167059
51300,0.00174555
51400,0.0016676
51500,0.00167071
51600,0.00159815
51700,0.00169107
51800,0.00157874
51900,0.00163013
52000,0.00180799
52100,0.00175254
52200,0.00172777
52300,0.00156086
52400,0.00180357
52500,0.00166552
52600,0.00164519
52700,0.00162985
52800,0.00156933
52900,0.0015972
53000,0.00160628
53100,0.00156136
53200,0.00161532
53300,0.00163023
53400,0.00190451
53500,0.00174849
53600,0.00167732
53700,0.00171516
53800,0.00177419
53900,0.00159377
54000,0.00176416
54100,0.00157657
54200,0.00165009
54300,0.0016792
54400,0.00177445
54500,0.00165811
54600,0.00155291
54700,0.00151081
54800,0.00163978
54900,0.0016012
55000,0.00176726
55100,0.00157142
55200,0.0016071
55300,0.00158758
55400,0.00162157
55500,0.00158087
55600,0.00151897
55700,0.00173585
55800,0.00151495
55900,0.00164287
56000,0.00160266
56100,0.00157955
56200,0.00167715
56300,0.00154125
56400,0.00145765
56500,0.00148427
56600,0.00159342
56700,0.00156404
56800,0.00155497
56900,0.00147889
57000,0.00151858
57100,0.00157099
57200,0.00252973
57300,0.00181875
57400,0.00156569
57500,0.00145211
57600,0.00160834
57700,0.0017132
57800,0.00172668
57900,0.00163168
58000,0.0015759
58100,0.00162297
58200,0.00159396
58300,0.00157194
58400,0.00177587
58500,0.00158163
58600,0.00157205
58700,0.00169215
58800,0.00171224
58900,0.00166289
59000,0.0015919
59100,0.00154627
59200,0.00160323
59300,0.00157579
59400,0.00163004
59500,0.00211988
59600,0.0015167
59700,0.00168451
59800,0.00169322
59900,0.00175855
60000,0.0016776
60100,0.00151291
60200,0.0017242
60300,0.00172036
60400,0.00244281
60500,0.00157616
60600,0.00149683
60700,0.00148349
60800,0.00155681
60900,0.00165256
61000,0.00162969
61100,0.00146009
61200,0.00156983
61300,0.00161144
61400,0.0014015
61500,0.00149022
61600,0.00173427
61700,0.00133319
61800,0.00154858
61900,0.00154874
62000,0.00148753
62100,0.00156608
62200,0.0015943
62300,0.00144159
62400,0.00148187
62500,0.00157232
62600,0.00144795
62700,0.00154486
62800,0.00165374
62900,0.00143468
63000,0.00156914
63100,0.00183151
63200,0.0014372
63300,0.0015263
63400,0.00133305
63500,0.00144273
63600,0.00165061
63700,0.00168331
63800,0.0015734
63900,0.00153615
64000,0.00143761
64100,0.00140952
64200,0.00149856
64300,0.00147027
64400,0.0014575
64500,0.00145941
64600,0.00158006
64700,0.00136613
64800,0.00156365
64900,0.00150956
65000,0.00159905
65100,0.00142472
65200,0.0014395
65300,0.00147832
65400,0.00168332
65500,0.00154345
65600,0.00141217
65700,0.00156085
65800,0.00143843
65900,0.00150254
66000,0.00138884
66100,0.00152793
66200,0.00176137
66300,0.00161123
66400,0.00147795
66500,0.00161661
66600,0.00158205
66700,0.00155237
66800,0.00135972
66900,0.00176316
67000,0.00162075
67100,0.00226991
67200,0.00147937
67300,0.00171481
67400,0.0015187
67500,0.00166055
67600,0.00144198
67700,0.0015166
67800,0.00141038
67900,0.00152704
68000,0.0015182
68100,0.00160924
68200,0.00139877
68300,0.00156903
68400,0.00145049
68500,0.00147147
68600,0.00139883
68700,0.00147804
68800,0.00151759
68900,0.00170182
69000,0.00155576
69100,0.00147341
69200,0.0015775
69300,0.00235901
69400,0.00151464
69500,0.00144073
69600,0.00175379
69700,0.00131654
69800,0.00163118
69900,0.00150414
70000,0.00153241
70100,0.0014963
70200,0.00154991
70300,0.00145027
70400,0.00164126
70500,0.00139048
70600,0.00141824
70700,0.00154891
70800,0.00147756
70900,0.00137824
71000,0.00184836
71100,0.00149061
71200,0.00157056
71300,0.00131215
71400,0.00151446
71500,0.00135255
71600,0.00140696
71700,0.00133346
71800,0.00139974
71900,0.0014012
72000,0.00150502
72100,0.00138194
72200,0.001482
72300,0.00150384
72400,0.00143442
72500,0.00139147
72600,0.00146505
72700,0.00146602
72800,0.00143074
72900,0.00148394
73000,0.00147627
73100,0.00139295
73200,0.00139624
73300,0.00136205
73400,0.00134402
73500,0.00147201
73600,0.00123436
73700,0.00136801
73800,0.00138011
73900,0.00143642
74000,0.00143354
74100,0.00138928
74200,0.00147155
74300,0.00142042
74400,0.00136513
74500,0.00139085
74600,0.00149352
74700,0.00134148
74800,0.00137812
74900,0.00139492
75000,0.0016386
75100,0.00149664
75200,0.00160924
75300,0.00130768
75400,0.0013647
75500,0.00131265
75600,0.00143142
75700,0.00137281
75800,0.00146028
75900,0.00141966
76000,0.00139362
76100,0.00140683
76200,0.0015092
76300,0.0013451
76400,0.00143636
76500,0.00140261
76600,0.0014432
76700,0.0014394
76800,0.0013622
76900,0.00138194
77000,0.00156211
77100,0.00141957
77200,0.00136376
77300,0.00153373
77400,0.00144609
77500,0.00145313
77600,0.00140581
77700,0.00133212
77800,0.00136644
77900,0.00160313
78000,0.00141244
78100,0.0013847
78200,0.00136279
78300,0.00148764
78400,0.00133958
78500,0.00135453
78600,0.00190696
78700,0.00137533
78800,0.00137282
78900,0.0013064
79000,0.00135795
79100,0.00146333
79200,0.00144461
79300,0.00135395
79400,0.00138933
79500,0.00135712
79600,0.00128471
79700,0.00136007
79800,0.00134888
79900,0.00136167
80000,0.00138107
80100,0.00141979
80200,0.00116853
80300,0.00139217
80400,0.00130684
80500,0.00134716
80600,0.00118595
80700,0.00139993
80800,0.00135525
80900,0.00134338
81000,0.00134183
81100,0.00141772
81200,0.0012675
81300,0.00137405
81400,0.00133579
81500,0.00141341
81600,0.00134623
81700,0.00143436
81800,0.00133999
81900,0.00147622
82000,0.00142823
82100,0.00142554
82200,0.0031295
82300,0.00137352
82400,0.0014308
82500,0.00139042
82600,0.0013092
82700,0.0013355
82800,0.00122086
82900,0.00131247
83000,0.00148555
83100,0.00148956
83200,0.00134457
83300,0.00162126
83400,0.00149329
83500,0.00149975
83600,0.00129574
83700,0.00135176
83800,0.00145441
83900,0.00154092
84000,0.0014165
84100,0.00141577
84200,0.00140323
84300,0.00142835
84400,0.00133785
84500,0.00124973
84600,0.00136891
84700,0.00130078
84800,0.00146035
84900,0.001336
85000,0.00131942
85100,0.00134517
85200,0.00134769
85300,0.00140734
85400,0.00135061
85500,0.00126513
85600,0.00135984
85700,0.00126695
85800,0.00138682
85900,0.00133976
86000,0.0013528
86100,0.00131578
86200,0.00131794
86300,0.00140443
86400,0.00136908
86500,0.00141526
86600,0.00135804
86700,0.00124349
86800,0.00135228
86900,0.00131685
87000,0.00133209
87100,0.00138161
87200,0.00144511
87300,0.00128435
87400,0.00130286
87500,0.00149074
87600,0.0012514
87700,0.00146239
87800,0.0013475
87900,0.00139268
88000,0.00134132
88100,0.00128578
88200,0.00131914
88300,0.00132531
88400,0.00137326
88500,0.00121922
88600,0.00133208
88700,0.00167115
88800,0.00136403
88900,0.00119638
89000,0.00139719
89100,0.00136182
89200,0.00134893
89300,0.00217362
89400,0.00157074
89500,0.00154289
89600,0.00142922
89700,0.00131581
89800,0.00144611
89900,0.00141593
90000,0.00137277
90100,0.00140041
90200,0.00133824
90300,0.0012752
90400,0.00121256
90500,0.00128737
90600,0.00136076
90700,0.00115575
90800,0.00118978
90900,0.0012738
91000,0.00138607
91100,0.00129261
91200,0.00119791
91300,0.00136311
91400,0.00123469
91500,0.00140851
91600,0.00129663
91700,0.00122496
91800,0.00151656
91900,0.00131473
92000,0.00128754
92100,0.00131446
92200,0.00125784
92300,0.00140764
92400,0.00127181
92500,0.00129257
92600,0.00126332
92700,0.00128112
92800,0.00130174
92900,0.00145099
93000,0.00119294
93100,0.0014253
93200,0.0013684
93300,0.00120507
93400,0.00122678
93500,0.00128566
93600,0.0013633
93700,0.00127448
93800,0.0012992
93900,0.00139681
94000,0.00129815
94100,0.00128104
94200,0.00142241
94300,0.00128084
94400,0.00144708
94500,0.00128999
94600,0.00147191
94700,0.0013708
94800,0.00132389
94900,0.00139762
95000,0.00141901
95100,0.00130007
95200,0.00192533
95300,0.00143112
95400,0.00126557
95500,0.00120477
95600,0.00133244
95700,0.00127199
95800,0.00126229
95900,0.00121272
96000,0.00129693
96100,0.00128592
96200,0.00129952
96300,0.00128125
96400,0.00124308
96500,0.00132755
96600,0.00126987
96700,0.0012636
96800,0.00117083
96900,0.00128052
97000,0.00132635
97100,0.00126171
97200,0.001266
97300,0.00121023
97400,0.00123854
97500,0.00118546
97600,0.00130071
97700,0.00124615
97800,0.0011815
97900,0.00134098
98000,0.00126008
98100,0.00137331
98200,0.00113727
98300,0.00132621
98400,0.00130822
98500,0.00121424
98600,0.00115693
98700,0.0012409
98800,0.0012188
98900,0.00121417
99000,0.0012489
99100,0.00139239
99200,0.00258471
99300,0.00175907
99400,0.0015743
99500,0.00136848
99600,0.00136481
99700,0.00144342
99800,0.00124697
99900,0.00124796
100000,0.00127664
100100,0.00113064
100200,0.00115161
100300,0.00115131
100400,0.00124173
100500,0.00117118
100600,0.00131844
100700,0.00114872
100800,0.00125861
100900,0.00114045
101000,0.00114731
101100,0.00104094
101200,0.00120891
101300,0.00125449
101400,0.00121159
101500,0.00140317
101600,0.00119764
101700,0.00117853
101800,0.00126745
101900,0.00124621
102000,0.00120154
102100,0.00120687
102200,0.00112116
102300,0.00118137
102400,0.00130273
102500,0.00126463
102600,0.00122604
102700,0.00112305
102800,0.00126491
102900,0.00123682
103000,0.00128722
103100,0.00126949
103200,0.00125833
103300,0.00122407
103400,0.00131001
103500,0.00121313
103600,0.00119721
103700,0.00206865
103800,0.00118837
103900,0.00128576
104000,0.0011734
104100,0.00129529
104200,0.00130838
104300,0.00116603
104400,0.00130135
104500,0.00115822
104600,0.0013894
104700,0.00127543
104800,0.00125893
104900,0.00119074
105000,0.00122127
105100,0.00120071
105200,0.00129711
105300,0.00120103
105400,0.00133002
105500,0.00136947
105600,0.00128436
105700,0.00124071
105800,0.00135787
105900,0.00125072
106000,0.00127847
106100,0.001278
106200,0.00123897
106300,0.00124781
106400,0.00133685
106500,0.00120622
106600,0.00117774
106700,0.00131758
106800,0.00131823
106900,0.00164649
107000,0.00119005
107100,0.00119747
107200,0.00137488
107300,0.00129093
107400,0.00145822
107500,0.00125031
107600,0.00126656
107700,0.00140518
107800,0.0013197
107900,0.00146345
108000,0.00130762
108100,0.00129074
108200,0.00121869
108300,0.00128828
108400,0.00122941
108500,0.00123819
108600,0.00117347
108700,0.00127934
108800,0.00133379
108900,0.00124362
109000,0.00113241
109100,0.00135081
109200,0.00117247
109300,0.00127982
109400,0.00116192
109500,0.00119437
109600,0.00121924
109700,0.00127546
109800,0.0012244
109900,0.00119517
110000,0.00133594
110100,0.00108774
110200,0.00122444
110300,0.00119719
110400,0.00119718
110500,0.00117772
110600,0.00131312
110700,0.00114421
110800,0.00122082
110900,0.00124512
111000,0.00121487
111100,0.00119805
111200,0.00124586
111300,0.0012079
111400,0.00120614
111500,0.00118052
111600,0.00136373
111700,0.00124391
111800,0.0011815
111900,0.00111127
112000,0.0011416
112100,0.00118973
112200,0.00115279
112300,0.00124678
112400,0.00116403
112500,0.00122995
112600,0.00116107
112700,0.00127307
112800,0.00130168
112900,0.00120236
113000,0.00127529
113100,0.00122417
113200,0.00127145
113300,0.00124753
113400,0.00121445
113500,0.00116011
113600,0.00125909
113700,0.0011234
113800,0.00122708
113900,0.00110286
114000,0.00122704
114100,0.00108709
114200,0.00124747
114300,0.00119046
114400,0.00118023
114500,0.00112795
114600,0.00120585
114700,0.0011909
114800,0.0013428
114900,0.00120026
115000,0.0012416
115100,0.0012354
115200,0.00122319
115300,0.00125068
115400,0.00128292
115500,0.00130493
115600,0.00126695
115700,0.00121019
115800,0.00126435
115900,0.00120299
116000,0.00118142
116100,0.00127181
116200,0.00118719
116300,0.00118178
116400,0.00115941
116500,0.00126115
116600,0.00115057
116700,0.00133261
116800,0.0012252
116900,0.00118643
117000,0.00110598
117100,0.00116023
117200,0.00116001
117300,0.00120282
117400,0.0016824
117500,0.00107707
117600,0.00162738
117700,0.00116544
117800,0.0012079
117900,0.00123594
118000,0.00107582
118100,0.00111761
118200,0.00109828
118300,0.00111681
118400,0.00114497
118500,0.00113947
118600,0.00123579
118700,0.00114774
118800,0.0011998
118900,0.00126515
119000,0.00110649
119100,0.00115624
119200,0.00109594
119300,0.00129295
119400,0.00121073
119500,0.00119166
119600,0.00114979
119700,0.00120495
119800,0.00120212
119900,0.0011573
120000,0.00123082
120100,0.00117791
120200,0.00122579
120300,0.00120813
120400,0.00112877
120500,0.00134493
120600,0.00129461
120700,0.00125214
120800,0.00123513
120900,0.00119552
121000,0.00119349
121100,0.00114743
121200,0.00124428
121300,0.00133927
121400,0.00123544
121500,0.00145191
121600,0.00140997
121700,0.00118172
121800,0.00125863
121900,0.00124843
122000,0.00119287
122100,0.00111246
122200,0.0010975
122300,0.00122963
122400,0.00131481
122500,0.0011994
122600,0.00132353
122700,0.00126489
122800,0.00108848
122900,0.00116335
123000,0.00105193
123100,0.00123532
123200,0.00126744
123300,0.00110741
123400,0.00122246
123500,0.001221
123600,0.0011423
123700,0.00121444
123800,0.0011298
123900,0.00112936
124000,0.00118154
124100,0.00111735
124200,0.00128241
124300,0.00127325
124400,0.00127727
124500,0.00124922
124600,0.00123909
124700,0.00122622
124800,0.00111779
124900,0.00116869
125000,0.00113702
125100,0.00125174
125200,0.00127814
125300,0.00118454
125400,0.00109442
125500,0.00131268
125600,0.00116796
125700,0.00116564
125800,0.00117162
125900,0.00121977
126000,0.00109013
126100,0.00115756
126200,0.00124247
126300,0.00115526
126400,0.00122127
126500,0.00107479
126600,0.0011419
126700,0.00115685
126800,0.00114466
126900,0.00119336
127000,0.00119526
127100,0.00117581
127200,0.0011717
127300,0.00120241
127400,0.00118832
127500,0.0014881
127600,0.00121321
127700,0.00111948
127800,0.00116408
127900,0.00116609
128000,0.00119239
128100,0.001205
128200,0.00137716
128300,0.00112456
128400,0.00126443
128500,0.00118918
128600,0.00131814
128700,0.00127453
128800,0.001315
128900,0.00125023
129000,0.00121593
129100,0.00112307
129200,0.00124446
129300,0.00117804
129400,0.00108376
129500,0.00134479
129600,0.00117606
129700,0.00122949
129800,0.00119098
129900,0.00106151
130000,0.00117431
130100,0.00114245
130200,0.00113691
130300,0.00126794
130400,0.00106032
130500,0.00114838
130600,0.00107059
130700,0.00115266
130800,0.00126943
130900,0.0010745
131000,0.00103321
131100,0.0011036
131200,0.00162954
131300,0.00147287
131400,0.00121008
131500,0.00121668
131600,0.00102365
131700,0.00119944
131800,0.00120995
131900,0.00108209
132000,0.00158922
132100,0.00152792
132200,0.0012416
132300,0.00128246
132400,0.0012163
132500,0.00130016
132600,0.00117671
132700,0.00108926
132800,0.00125246
132900,0.00107197
133000,0.00109013
133100,0.00116608
133200,0.00113464
133300,0.000982309
133400,0.00104734
133500,0.00108486
133600,0.00113288
133700,0.0011965
133800,0.0010942
133900,0.00107319
134000,0.00113811
134100,0.00112287
134200,0.00110542
134300,0.00106841
134400,0.00113933
134500,0.0011063
134600,0.00106425
134700,0.00107518
134800,0.00105836
134900,0.0011132
135000,0.00119802
135100,0.00107285
135200,0.00113528
135300,0.00112805
135400,0.00107459
135500,0.00103144
135600,0.00119204
135700,0.00108586
135800,0.00117143
135900,0.00108848
136000,0.00111803
136100,0.00114126
136200,0.00107666
136300,0.00120144
136400,0.00110552
136500,0.00122887
136600,0.00115274
136700,0.00119862
136800,0.00108347
136900,0.00112422
137000,0.00115511
137100,0.00118995
137200,0.00116404
137300,0.00115114
137400,0.00104671
137500,0.00119191
137600,0.00112438
137700,0.00117659
137800,0.00101274
137900,0.00116657
138000,0.0011072
138100,0.000993819
138200,0.00113347
138300,0.00110706
138400,0.00118621
138500,0.00103903
138600,0.00123999
138700,0.00118452
138800,0.0011321
138900,0.00111654
139000,0.00122465
139100,0.00106674
139200,0.00113377
139300,0.00124156
139400,0.0010789
139500,0.00124804
139600,0.00110467
139700,0.00117165
139800,0.00121667
139900,0.00111302
140000,0.00120167
140100,0.001239
140200,0.00119282
140300,0.00112033
140400,0.00116701
140500,0.00128074
140600,0.00116383
140700,0.00104883
140800,0.00112906
140900,0.00108574
141000,0.000985048
141100,0.00106722
141200,0.00109357
141300,0.00119309
141400,0.00105035
141500,0.00108445
141600,0.0011288
141700,0.00109571
141800,0.0010322
141900,0.00106243
142000,0.00113407
142100,0.00113245
142200,0.00118424
142300,0.00108867
142400,0.00109443
142500,0.00114201
142600,0.00110939
142700,0.00108145
142800,0.00107108
142900,0.00129057
143000,0.00116842
143100,0.00106603
143200,0.00113843
143300,0.00112211
143400,0.00111172
143500,0.00111769
143600,0.00170685
143700,0.00118234
143800,0.00113887
143900,0.00107512
144000,0.00114346
144100,0.00119467
144200,0.00112623
144300,0.00121114
144400,0.00108689
144500,0.00107855
144600,0.00113086
144700,0.00116826
144800,0.00106348
144900,0.00109445
145000,0.00109843
145100,0.00118303
145200,0.00103944
145300,0.00124731
145400,0.00105151
145500,0.00113393
145600,0.00110747
145700,0.00111938
145800,0.00114635
145900,0.00116209
146000,0.00117925
146100,0.00107911
146200,0.00113692
146300,0.00114902
146400,0.0011525
146500,0.00119564
146600,0.00112105
146700,0.00125771
146800,0.00115707
146900,0.00115377
147000,0.00110062
147100,0.00116899
147200,0.00113057
147300,0.00117898
147400,0.00103357
147500,0.00108606
147600,0.00110995
147700,0.00105925
147800,0.00114679
147900,0.00114904
148000,0.00115111
148100,0.00111489
148200,0.00113254
148300,0.00101796
148400,0.00110103
148500,0.0011004
148600,0.0010774
148700,0.00108622
148800,0.00111328
148900,0.00119122
149000,0.0010649
149100,0.00109064
149200,0.00109884
149300,0.00113233
149400,0.00113921
149500,0.00114771
149600,0.00111651
149700,0.0011998
149800,0.00126628
149900,0.00117448
150000,0.00109376
150100,0.00109124
150200,0.00111324
150300,0.00114889
150400,0.00121283
150500,0.00122797
150600,0.00107227
150700,0.00110518
150800,0.00115605
150900,0.00120801
151000,0.00108583
151100,0.00114381
151200,0.00112701
151300,0.00115889
151400,0.00111831
151500,0.00107878
151600,0.00111587
151700,0.00101137
151800,0.00117628
151900,0.00107624
152000,0.00105921
152100,0.00115567
152200,0.00104685
152300,0.00105536
152400,0.00114511
152500,0.00106948
152600,0.001104
152700,0.00107196
152800,0.00106562
152900,0.00106591
153000,0.00107857
153100,0.0010825
153200,0.00109684
153300,0.0010812
153400,0.00114234
153500,0.00110353
153600,0.0011695
153700,0.0011498
153800,0.00122927
153900,0.00103765
154000,0.00111235
154100,0.00298842
154200,0.00148017
154300,0.00155602
154400,0.0014298
154500,0.0012811
154600,0.00115446
154700,0.00125374
154800,0.00110672
154900,0.00128472
155000,0.00109743
155100,0.00108864
155200,0.0011088
155300,0.00106755
155400,0.00112178
155500,0.00116085
155600,0.00105651
