step,loss
132200,0.00117434
132300,0.00109125
132400,0.00115169
132500,0.00111541
132600,0.00117798
132700,0.00116224
132800,0.00118446
132900,0.00117696
133000,0.00115027
133100,0.00112186
133200,0.00116477
133300,0.00114143
133400,0.00110854
133500,0.00114323
133600,0.0010809
133700,0.00109591
133800,0.00126695
133900,0.0010817
134000,0.00108066
134100,0.00111141
134200,0.00116988
134300,0.00107777
134400,0.00118203
134500,0.00121163
134600,0.00139028
134700,0.00120834
134800,0.00118699
134900,0.00114277
135000,0.00130418
135100,0.00115981
135200,0.00114691
135300,0.00118009
135400,0.00140403
135500,0.00113698
135600,0.001156
135700,0.00126323
135800,0.00121351
135900,0.0012375
136000,0.00107612
136100,0.00126178
136200,0.0012156
136300,0.00127559
136400,0.00108475
136500,0.0011428
136600,0.00128016
136700,0.00137972
136800,0.00112468
136900,0.00116685
137000,0.00103003
137100,0.00223408
137200,0.00121024
137300,0.00107821
137400,0.00117049
137500,0.00113636
137600,0.00115515
137700,0.00113301
137800,0.00113607
137900,0.00124188
138000,0.000997246
138100,0.00112337
138200,0.00110424
138300,0.00110671
138400,0.00124397
138500,0.00117406
138600,0.00122281
138700,0.00111641
138800,0.001197
138900,0.00130833
139000,0.00110176
139100,0.00132266
139200,0.00119449
139300,0.00110397
139400,0.00117552
139500,0.00105405
139600,0.00113211
139700,0.00115907
139800,0.0011772
139900,0.00113077
140000,0.00109235
140100,0.00114469
140200,0.00125459
140300,0.00103043
140400,0.00117994
140500,0.00115214
140600,0.001256
140700,0.00111444
140800,0.00118838
140900,0.00130067
141000,0.00116601
141100,0.00113199
141200,0.00116341
141300,0.00114816
141400,0.00110159
141500,0.00117529
141600,0.00114391
141700,0.00112003
141800,0.00117693
141900,0.00121546
142000,0.00118043
142100,0.00110227
142200,0.00118205
142300,0.00115957
142400,0.00120119
142500,0.00127685
142600,0.00115973
142700,0.00117749
142800,0.00118239
142900,0.00112799
143000,0.00130124
143100,0.00120961
143200,0.00119603
143300,0.00108711
143400,0.00109693
143500,0.00127049
143600,0.00119148
143700,0.00105112
143800,0.00116798
143900,0.00127263
144000,0.00116213
144100,0.00108256
144200,0.00120487
144300,0.00124361
144400,0.00114474
144500,0.00111753
144600,0.00115818
144700,0.00119899
144800,0.00108549
144900,0.00106835
145000,0.00119809
145100,0.00131035
145200,0.00122315
145300,0.00116784
145400,0.00118868
145500,0.00115123
145600,0.00122054
145700,0.00125157
145800,0.00111576
145900,0.00113318
146000,0.00118089
146100,0.00117008
146200,0.00107214
146300,0.00105898
146400,0.00105228
146500,0.00100235
146600,0.00107486
146700,0.0011125
146800,0.00107932
146900,0.0011482
147000,0.00112877
147100,0.00109012
147200,0.00119302
147300,0.00111583
147400,0.00117466
147500,0.00105613
147600,0.00127146
147700,0.00106894
147800,0.00106031
147900,0.00126224
148000,0.00120786
148100,0.00110867
148200,0.00113865
148300,0.00111058
148400,0.0010715
148500,0.0011724
148600,0.00108101
148700,0.00116665
148800,0.00112292
148900,0.00128157
149000,0.00120145
149100,0.0010289
149200,0.00115623
149300,0.0011277
149400,0.0011997
149500,0.00111716
149600,0.0011457
149700,0.001094
149800,0.00117017
149900,0.00121456
150000,0.00117956
150100,0.00107006
150200,0.0011232
150300,0.00113904
150400,0.00119279
150500,0.00105466
150600,0.00111796
150700,0.00109687
150800,0.00106455
150900,0.00111441
151000,0.00116063
151100,0.00109708
151200,0.00113552
151300,0.00106956
151400,0.00116127
151500,0.00108801
151600,0.000971409
151700,0.00108351
151800,0.00104775
151900,0.000975142
152000,0.00114751
152100,0.00110395
152200,0.00117182
152300,0.00111664
152400,0.00114888
152500,0.00111108
152600,0.00117737
152700,0.001086
152800,0.00119539
152900,0.00107234
153000,0.00111064
153100,0.00114934
153200,0.0010344
153300,0.0011
153400,0.00123208
153500,0.00109814
153600,0.0011013
153700,0.00106264
153800,0.0011519
153900,0.00119259
154000,0.0010472
154100,0.00122032
154200,0.00124683
154300,0.00109036
154400,0.0011235
154500,0.00114588
154600,0.00108662
154700,0.00105756
154800,0.00103636
154900,0.00109467
155000,0.0011637
155100,0.00120686
155200,0.00113585
155300,0.001172
155400,0.00119313
155500,0.00103112
155600,0.00111051
155700,0.00107993
155800,0.0011847
